Timestamp,IR Presence (Lane 1–4),Vehicle Count,Avg Speed (km/h),Vehicle Types Detected,Vehicle Density (%),Traffic Congestion Level
53:49:00,"[0, 0, 0, 1]",79,39.1,"11 Fire Extinguisher, 85 Fire Extinguisher",79,High
53:50:00,"[0, 1, 0, 0]",74,31.6,"27 Vans, 20 Bikes, 19 Trucks, 19 Trucks",86,High
53:51:00,"[0, 1, 0, 0]",149,40.2,"41 Patrol, 25 Bikes, 55 Bikes",75,High
53:52:00,"[0, 1, 1, 0]",89,27.8,"31 Trucks, 95 Patrol",64,Medium
53:53:00,"[1, 0, 1, 0]",198,30.4,"84 Fire Extinguisher, 25 Cars, 84 Patrol",43,Medium
53:54:00,"[0, 1, 0, 0]",136,47.5,"35 Vans, 91 Cars",87,High
53:55:00,"[0, 0, 0, 0]",183,28.7,"71 Bikes, 57 Patrol",73,High
53:56:00,"[1, 1, 1, 0]",65,34.1,"100 Vans, 24 Vans, 22 Trucks, 47 Fire Extinguisher",53,Medium
53:57:00,"[0, 1, 1, 0]",97,46.7,"10 Ambulance, 41 Vans",55,Medium
53:58:00,"[1, 1, 1, 1]",89,41.2,"97 Ambulance, 76 Ambulance, 60 Patrol",31,Low
53:59:00,"[0, 0, 0, 1]",65,21.9,"94 Patrol, 37 Patrol, 56 Vans",68,Medium
54:00:00,"[0, 0, 0, 0]",131,24.4,"97 Ambulance, 31 Cars",77,High
54:01:00,"[0, 0, 0, 0]",167,20.2,"71 Patrol, 39 Ambulance, 91 Patrol",68,Medium
54:02:00,"[1, 0, 1, 0]",82,38.9,"20 Trucks, 11 Fire Extinguisher",53,Medium
54:03:00,"[1, 1, 0, 0]",106,33.4,"50 Patrol, 67 Ambulance, 25 Fire Extinguisher",83,High
54:04:00,"[1, 0, 0, 0]",133,24.0,"10 Vans, 67 Cars, 22 Patrol, 100 Bikes",30,Medium
54:05:00,"[1, 0, 1, 0]",79,48.7,"46 Fire Extinguisher, 16 Fire Extinguisher, 96 Bikes, 90 Vans",32,Low
54:06:00,"[1, 0, 1, 1]",51,35.9,"39 Bikes, 17 Fire Extinguisher, 39 Cars, 30 Ambulance",41,Low
54:07:00,"[0, 1, 1, 1]",159,27.3,"99 Bikes, 52 Vans, 51 Patrol, 90 Trucks",69,Medium
54:08:00,"[0, 1, 1, 0]",140,35.0,"14 Bikes, 87 Fire Extinguisher, 35 Patrol",30,Medium
54:09:00,"[0, 0, 0, 0]",176,40.4,"35 Patrol, 24 Ambulance, 65 Bikes",64,Medium
54:10:00,"[1, 0, 1, 0]",57,22.3,"50 Vans, 44 Trucks, 42 Cars, 85 Patrol",67,Medium
54:11:00,"[0, 1, 1, 1]",190,28.2,"77 Fire Extinguisher, 15 Vans, 97 Patrol, 67 Ambulance",46,Medium
54:12:00,"[1, 0, 0, 1]",87,44.2,"49 Ambulance, 100 Fire Extinguisher, 15 Trucks",36,Low
54:13:00,"[1, 0, 1, 0]",192,33.8,"35 Cars, 33 Cars, 92 Bikes",87,High
54:14:00,"[1, 1, 1, 1]",91,36.4,"10 Vans, 24 Patrol",38,Low
54:15:00,"[1, 0, 1, 0]",65,33.0,"54 Vans, 13 Trucks",83,High
54:16:00,"[1, 1, 1, 1]",198,21.3,"33 Cars, 55 Bikes",50,Medium
54:17:00,"[0, 0, 0, 1]",157,25.0,"90 Fire Extinguisher, 43 Patrol, 19 Cars",64,Medium
54:18:00,"[0, 0, 1, 0]",129,33.4,"46 Patrol, 18 Vans",61,Medium
54:19:00,"[1, 0, 1, 1]",85,26.3,"24 Patrol, 30 Fire Extinguisher, 29 Ambulance",83,High
54:20:00,"[0, 1, 0, 1]",60,21.5,"53 Vans, 62 Patrol, 52 Cars, 56 Ambulance",41,Low
54:21:00,"[0, 1, 0, 1]",73,45.3,"29 Bikes, 30 Ambulance, 68 Fire Extinguisher, 100 Trucks",74,High
54:22:00,"[1, 1, 1, 1]",100,49.4,"92 Fire Extinguisher, 29 Bikes",33,Medium
54:23:00,"[0, 0, 1, 1]",182,43.8,"73 Trucks, 42 Fire Extinguisher, 50 Trucks, 25 Bikes",64,Medium
54:24:00,"[0, 1, 1, 0]",120,45.6,"26 Trucks, 50 Patrol",47,Medium
54:25:00,"[1, 0, 1, 1]",161,27.3,"53 Cars, 31 Vans, 72 Trucks",71,High
54:26:00,"[1, 1, 0, 0]",127,48.8,"41 Patrol, 97 Ambulance, 26 Fire Extinguisher, 81 Fire Extinguisher",37,Medium
54:27:00,"[1, 1, 1, 1]",112,25.9,"39 Vans, 21 Trucks, 64 Vans",59,Medium
54:28:00,"[0, 1, 0, 1]",183,48.5,"97 Cars, 18 Vans",57,Medium
54:29:00,"[0, 0, 1, 1]",101,49.8,"82 Vans, 29 Vans, 66 Fire Extinguisher, 29 Cars",84,High
54:30:00,"[1, 1, 0, 1]",112,41.4,"86 Ambulance, 20 Trucks",78,High
54:31:00,"[0, 0, 0, 0]",125,49.4,"23 Trucks, 61 Cars",33,Medium
54:32:00,"[0, 0, 0, 1]",188,37.1,"68 Cars, 13 Cars, 20 Fire Extinguisher, 29 Bikes",82,High
54:33:00,"[0, 1, 0, 1]",118,27.8,"98 Cars, 86 Vans, 52 Fire Extinguisher, 61 Vans",82,High
54:34:00,"[0, 0, 0, 1]",155,33.1,"93 Cars, 84 Cars, 74 Trucks",81,High
54:35:00,"[1, 1, 0, 1]",66,37.8,"43 Cars, 49 Patrol, 74 Ambulance, 73 Ambulance",50,Medium
54:36:00,"[0, 0, 1, 1]",192,22.2,"67 Trucks, 18 Ambulance, 70 Ambulance, 32 Ambulance",36,Medium
54:37:00,"[0, 1, 1, 1]",177,38.7,"33 Cars, 92 Fire Extinguisher",66,Medium
54:38:00,"[0, 1, 1, 1]",168,49.4,"27 Fire Extinguisher, 36 Fire Extinguisher",84,High
54:39:00,"[0, 0, 1, 0]",177,25.7,"90 Bikes, 46 Patrol, 81 Fire Extinguisher",67,Medium
54:40:00,"[1, 0, 1, 1]",69,43.8,"56 Ambulance, 31 Vans, 97 Bikes, 96 Bikes",83,High
54:41:00,"[0, 1, 1, 1]",56,47.2,"85 Cars, 33 Trucks, 44 Ambulance",87,High
54:42:00,"[1, 0, 1, 1]",61,48.3,"46 Patrol, 49 Trucks, 43 Fire Extinguisher",53,Medium
54:43:00,"[1, 1, 0, 1]",110,48.8,"29 Cars, 56 Fire Extinguisher",76,High
54:44:00,"[0, 1, 0, 1]",122,35.6,"39 Patrol, 52 Bikes, 26 Trucks",41,Medium
54:45:00,"[1, 0, 1, 0]",79,49.3,"79 Ambulance, 97 Cars, 11 Vans, 20 Vans",66,Medium
54:46:00,"[0, 0, 1, 0]",57,42.7,"88 Trucks, 86 Trucks, 21 Ambulance",68,Medium
54:47:00,"[0, 0, 1, 0]",184,24.9,"88 Patrol, 47 Vans, 52 Patrol",45,Medium
54:48:00,"[0, 1, 0, 0]",90,34.3,"42 Cars, 34 Ambulance, 24 Fire Extinguisher, 63 Vans",61,Medium
54:49:00,"[0, 1, 0, 1]",58,41.5,"31 Ambulance, 45 Fire Extinguisher, 51 Cars, 91 Cars",77,High
54:50:00,"[0, 1, 0, 1]",115,27.4,"35 Trucks, 63 Ambulance",54,Medium
54:51:00,"[1, 0, 0, 1]",165,39.2,"14 Patrol, 51 Trucks, 50 Bikes",38,Medium
54:52:00,"[0, 0, 0, 1]",180,40.0,"96 Bikes, 90 Vans",46,Medium
54:53:00,"[1, 1, 1, 1]",96,24.9,"27 Ambulance, 99 Patrol",65,Medium
54:54:00,"[1, 1, 0, 0]",50,37.0,"22 Cars, 11 Fire Extinguisher, 29 Cars, 15 Ambulance",84,High
54:55:00,"[1, 0, 0, 1]",141,43.1,"38 Fire Extinguisher, 76 Trucks, 12 Bikes",37,Medium
54:56:00,"[0, 0, 1, 0]",79,35.0,"23 Vans, 94 Cars",61,Medium
54:57:00,"[0, 0, 1, 0]",164,20.4,"91 Patrol, 67 Vans, 40 Fire Extinguisher, 57 Patrol",90,High
54:58:00,"[0, 0, 1, 0]",87,20.3,"45 Ambulance, 89 Bikes, 51 Bikes",30,Low
54:59:00,"[0, 0, 1, 0]",130,30.7,"40 Trucks, 28 Trucks",71,High
55:00:00,"[0, 1, 0, 1]",129,47.8,"64 Bikes, 84 Trucks",42,Medium
55:01:00,"[1, 0, 1, 0]",167,26.9,"81 Fire Extinguisher, 75 Ambulance",44,Medium
55:02:00,"[0, 0, 0, 0]",62,39.0,"83 Vans, 62 Cars, 36 Ambulance",54,Medium
55:03:00,"[1, 1, 1, 1]",121,26.7,"77 Bikes, 98 Vans, 39 Trucks",86,High
55:04:00,"[0, 0, 1, 0]",109,29.7,"77 Patrol, 95 Ambulance, 55 Bikes, 51 Bikes",83,High
55:05:00,"[0, 0, 1, 0]",120,45.4,"69 Trucks, 28 Cars, 41 Trucks, 18 Fire Extinguisher",83,High
55:06:00,"[1, 1, 1, 1]",99,41.9,"80 Ambulance, 81 Bikes",88,High
55:07:00,"[0, 0, 1, 0]",136,22.9,"72 Trucks, 64 Vans, 25 Trucks",43,Medium
55:08:00,"[0, 0, 0, 1]",193,32.9,"60 Patrol, 71 Bikes",87,High
55:09:00,"[0, 0, 0, 1]",138,20.9,"73 Fire Extinguisher, 32 Bikes, 50 Trucks, 68 Fire Extinguisher",30,Medium
55:10:00,"[1, 0, 1, 1]",54,34.4,"85 Ambulance, 50 Ambulance, 94 Bikes",39,Low
55:11:00,"[1, 0, 0, 0]",121,39.9,"37 Bikes, 90 Ambulance, 76 Bikes, 72 Trucks",44,Medium
55:12:00,"[0, 0, 0, 1]",58,23.6,"73 Fire Extinguisher, 54 Fire Extinguisher, 50 Trucks, 87 Trucks",62,Medium
55:13:00,"[1, 0, 0, 1]",78,28.7,"55 Trucks, 63 Fire Extinguisher, 82 Vans",86,High
55:14:00,"[0, 1, 1, 1]",162,31.9,"82 Fire Extinguisher, 14 Vans, 59 Patrol",49,Medium
55:15:00,"[0, 0, 1, 0]",92,47.6,"79 Patrol, 20 Patrol",86,High
55:16:00,"[1, 0, 0, 1]",176,49.8,"56 Bikes, 28 Cars, 76 Patrol, 73 Ambulance",55,Medium
55:17:00,"[0, 0, 1, 1]",142,21.3,"58 Vans, 30 Trucks, 21 Patrol",56,Medium
55:18:00,"[1, 0, 0, 0]",193,42.8,"41 Fire Extinguisher, 54 Fire Extinguisher",76,High
55:19:00,"[1, 1, 0, 1]",148,31.2,"16 Bikes, 66 Vans",78,High
55:20:00,"[0, 0, 1, 0]",161,31.8,"29 Fire Extinguisher, 51 Patrol, 27 Vans",31,Medium
55:21:00,"[1, 0, 0, 0]",97,42.6,"42 Ambulance, 65 Vans, 95 Ambulance, 47 Fire Extinguisher",45,Low
55:22:00,"[1, 0, 1, 0]",161,47.6,"100 Vans, 73 Patrol",81,High
55:23:00,"[0, 1, 0, 1]",56,48.5,"97 Fire Extinguisher, 49 Trucks",85,High
55:24:00,"[1, 1, 0, 1]",76,37.3,"29 Vans, 95 Bikes, 22 Fire Extinguisher",85,High
55:25:00,"[1, 1, 0, 1]",78,30.7,"96 Fire Extinguisher, 61 Cars, 18 Vans, 18 Cars",75,High
55:26:00,"[0, 1, 1, 1]",59,43.6,"88 Ambulance, 10 Vans, 15 Cars",47,Low
55:27:00,"[0, 0, 1, 0]",83,27.5,"44 Ambulance, 60 Cars",60,Medium
55:28:00,"[1, 0, 0, 0]",79,36.9,"65 Trucks, 26 Ambulance, 38 Ambulance, 99 Ambulance",54,Medium
55:29:00,"[1, 0, 1, 1]",176,30.8,"91 Trucks, 56 Patrol, 37 Cars",44,Medium
55:30:00,"[0, 0, 1, 1]",76,39.7,"96 Fire Extinguisher, 88 Bikes, 12 Vans, 51 Cars",55,Medium
55:31:00,"[1, 1, 0, 1]",134,27.2,"46 Patrol, 52 Ambulance",47,Medium
55:32:00,"[0, 1, 1, 0]",149,25.7,"22 Ambulance, 39 Vans",57,Medium
55:33:00,"[0, 1, 0, 0]",93,47.5,"49 Bikes, 21 Ambulance, 85 Vans",52,Medium
55:34:00,"[0, 1, 1, 0]",119,23.1,"97 Ambulance, 37 Ambulance, 24 Cars, 82 Ambulance",68,Medium
55:35:00,"[1, 1, 0, 1]",112,35.2,"67 Ambulance, 93 Fire Extinguisher, 13 Ambulance",41,Medium
55:36:00,"[1, 0, 0, 0]",161,26.6,"51 Ambulance, 21 Patrol, 52 Patrol, 92 Patrol",52,Medium
55:37:00,"[0, 1, 1, 0]",126,21.2,"43 Fire Extinguisher, 97 Ambulance",89,High
55:38:00,"[0, 1, 1, 0]",137,21.1,"19 Cars, 29 Fire Extinguisher, 73 Ambulance",85,High
55:39:00,"[1, 1, 1, 0]",60,25.3,"94 Cars, 62 Patrol",87,High
55:40:00,"[0, 0, 1, 1]",81,46.0,"68 Patrol, 85 Bikes, 76 Bikes",42,Low
55:41:00,"[0, 0, 0, 1]",142,28.5,"66 Cars, 87 Bikes, 65 Fire Extinguisher, 53 Trucks",33,Medium
55:42:00,"[0, 0, 0, 1]",113,48.5,"48 Cars, 91 Ambulance, 63 Bikes, 37 Vans",40,Medium
55:43:00,"[1, 1, 1, 0]",182,37.4,"89 Trucks, 64 Patrol",87,High
55:44:00,"[0, 0, 1, 1]",101,33.1,"93 Bikes, 49 Patrol, 34 Ambulance, 39 Cars",39,Medium
55:45:00,"[1, 1, 1, 1]",152,37.4,"99 Vans, 27 Vans, 11 Bikes",70,High
55:46:00,"[0, 0, 1, 1]",173,35.5,"34 Patrol, 53 Vans, 68 Bikes",36,Medium
55:47:00,"[1, 1, 0, 0]",93,42.8,"27 Cars, 86 Fire Extinguisher",47,Low
55:48:00,"[1, 0, 1, 0]",74,28.5,"83 Bikes, 77 Ambulance, 91 Fire Extinguisher, 54 Patrol",71,High
55:49:00,"[1, 0, 1, 0]",157,30.6,"90 Fire Extinguisher, 59 Cars",62,Medium
55:50:00,"[1, 1, 1, 0]",120,46.8,"58 Cars, 17 Patrol, 86 Bikes",83,High
55:51:00,"[0, 1, 1, 0]",66,48.4,"75 Cars, 93 Trucks, 68 Bikes, 41 Ambulance",30,Low
55:52:00,"[0, 1, 0, 0]",79,46.8,"19 Patrol, 82 Vans",74,High
55:53:00,"[1, 0, 0, 0]",176,32.6,"57 Cars, 97 Vans",72,High
55:54:00,"[0, 0, 1, 0]",120,43.4,"20 Cars, 34 Vans",48,Medium
55:55:00,"[0, 0, 1, 0]",180,34.3,"54 Ambulance, 66 Bikes, 32 Vans, 35 Bikes",43,Medium
55:56:00,"[1, 1, 1, 0]",75,34.9,"69 Ambulance, 71 Fire Extinguisher",56,Medium
55:57:00,"[1, 1, 1, 0]",105,26.1,"40 Trucks, 20 Fire Extinguisher",69,Medium
55:58:00,"[0, 0, 1, 1]",151,37.7,"31 Bikes, 51 Fire Extinguisher",82,High
55:59:00,"[1, 0, 0, 0]",172,25.6,"90 Fire Extinguisher, 96 Ambulance, 18 Fire Extinguisher",82,High
56:00:00,"[1, 1, 0, 1]",115,29.9,"94 Bikes, 75 Patrol, 21 Patrol, 81 Bikes",46,Medium
56:01:00,"[1, 0, 1, 0]",89,45.7,"85 Patrol, 31 Cars",64,Medium
56:02:00,"[0, 0, 1, 1]",106,26.2,"64 Vans, 16 Trucks",81,High
56:03:00,"[1, 0, 1, 0]",74,22.1,"76 Vans, 86 Patrol, 36 Patrol, 100 Patrol",65,Medium
56:04:00,"[0, 1, 1, 1]",121,22.1,"73 Fire Extinguisher, 82 Bikes, 71 Cars, 69 Cars",37,Medium
56:05:00,"[0, 0, 1, 0]",126,48.2,"52 Bikes, 99 Bikes",48,Medium
56:06:00,"[0, 1, 0, 1]",123,35.2,"42 Bikes, 68 Ambulance, 98 Fire Extinguisher",66,Medium
56:07:00,"[1, 1, 1, 0]",151,32.3,"36 Trucks, 33 Vans, 40 Ambulance, 62 Bikes",72,High
56:08:00,"[0, 0, 1, 0]",103,44.3,"70 Fire Extinguisher, 89 Trucks, 57 Fire Extinguisher, 17 Bikes",83,High
56:09:00,"[0, 1, 1, 1]",179,45.1,"46 Fire Extinguisher, 52 Ambulance, 90 Fire Extinguisher, 75 Fire Extinguisher",68,Medium
56:10:00,"[1, 0, 0, 0]",99,30.0,"90 Vans, 25 Patrol, 21 Patrol",88,High
56:11:00,"[0, 0, 1, 1]",143,40.8,"50 Ambulance, 22 Patrol, 93 Ambulance",77,High
56:12:00,"[1, 0, 0, 1]",160,43.1,"52 Bikes, 43 Cars, 13 Patrol, 74 Ambulance",76,High
56:13:00,"[1, 1, 0, 0]",148,39.6,"75 Ambulance, 37 Ambulance",57,Medium
56:14:00,"[0, 0, 1, 0]",148,24.5,"14 Bikes, 83 Fire Extinguisher, 82 Trucks",74,High
56:15:00,"[0, 0, 1, 0]",146,46.3,"25 Fire Extinguisher, 73 Bikes, 11 Bikes, 92 Patrol",90,High
56:16:00,"[0, 0, 0, 1]",58,36.2,"61 Patrol, 81 Bikes, 17 Bikes, 22 Vans",71,High
56:17:00,"[1, 1, 0, 1]",50,28.5,"69 Trucks, 12 Vans, 95 Trucks, 18 Cars",57,Medium
56:18:00,"[0, 0, 1, 0]",105,32.8,"100 Ambulance, 33 Ambulance, 74 Fire Extinguisher, 61 Ambulance",65,Medium
56:19:00,"[0, 0, 1, 1]",75,21.1,"69 Vans, 60 Ambulance, 12 Vans, 100 Trucks",31,Low
56:20:00,"[0, 0, 0, 0]",138,23.8,"98 Bikes, 85 Fire Extinguisher, 76 Bikes",89,High
56:21:00,"[1, 1, 1, 0]",164,43.0,"26 Patrol, 19 Patrol, 59 Bikes",38,Medium
56:22:00,"[1, 0, 0, 1]",66,20.0,"89 Cars, 10 Patrol, 29 Patrol",90,High
56:23:00,"[1, 1, 1, 0]",151,32.5,"46 Fire Extinguisher, 53 Fire Extinguisher, 25 Bikes",72,High
56:24:00,"[1, 0, 0, 1]",175,35.7,"85 Bikes, 50 Cars, 31 Cars",39,Medium
56:25:00,"[1, 0, 1, 1]",66,21.6,"22 Fire Extinguisher, 87 Vans, 96 Fire Extinguisher, 51 Bikes",78,High
56:26:00,"[0, 1, 1, 0]",154,49.2,"23 Fire Extinguisher, 14 Cars, 46 Trucks, 98 Fire Extinguisher",40,Medium
56:27:00,"[0, 0, 1, 0]",137,26.8,"32 Patrol, 33 Cars, 35 Bikes",46,Medium
56:28:00,"[0, 1, 1, 1]",131,29.1,"48 Patrol, 54 Fire Extinguisher",30,Medium
56:29:00,"[0, 0, 0, 0]",157,29.1,"92 Ambulance, 43 Cars, 97 Ambulance",74,High
56:30:00,"[1, 0, 0, 1]",65,26.9,"89 Bikes, 36 Vans, 84 Vans",77,High
56:31:00,"[1, 1, 1, 0]",146,20.0,"74 Trucks, 67 Vans, 12 Vans",76,High
56:32:00,"[0, 1, 0, 1]",177,41.9,"38 Ambulance, 51 Patrol, 21 Bikes, 95 Fire Extinguisher",79,High
56:33:00,"[0, 0, 1, 0]",132,49.0,"26 Fire Extinguisher, 82 Vans",90,High
56:34:00,"[1, 1, 0, 1]",112,26.7,"73 Fire Extinguisher, 20 Fire Extinguisher, 74 Bikes, 80 Ambulance",50,Medium
56:35:00,"[0, 0, 0, 1]",167,39.9,"38 Vans, 80 Cars",75,High
56:36:00,"[0, 1, 0, 1]",158,42.3,"26 Bikes, 34 Fire Extinguisher",71,High
56:37:00,"[1, 1, 0, 1]",120,45.5,"45 Vans, 94 Fire Extinguisher",54,Medium
56:38:00,"[1, 0, 1, 0]",150,32.7,"12 Ambulance, 75 Cars, 67 Fire Extinguisher",70,High
56:39:00,"[1, 0, 0, 1]",114,29.1,"83 Vans, 12 Fire Extinguisher, 68 Ambulance, 92 Patrol",47,Medium
56:40:00,"[1, 0, 1, 1]",116,29.8,"79 Ambulance, 63 Bikes, 33 Fire Extinguisher",40,Medium
56:41:00,"[0, 1, 0, 1]",66,41.4,"67 Patrol, 76 Ambulance",80,High
56:42:00,"[0, 0, 1, 0]",77,44.5,"57 Fire Extinguisher, 45 Vans",79,High
56:43:00,"[0, 0, 1, 0]",151,25.4,"77 Vans, 54 Vans, 31 Trucks",53,Medium
56:44:00,"[1, 0, 0, 0]",200,31.1,"39 Trucks, 49 Trucks, 47 Fire Extinguisher, 74 Ambulance",67,Medium
56:45:00,"[0, 0, 1, 1]",143,47.1,"98 Cars, 73 Vans, 77 Trucks, 55 Ambulance",65,Medium
56:46:00,"[1, 0, 1, 1]",167,44.2,"93 Trucks, 15 Bikes, 51 Fire Extinguisher, 39 Bikes",77,High
56:47:00,"[1, 1, 0, 1]",53,49.5,"28 Ambulance, 78 Bikes, 33 Vans",52,Medium
56:48:00,"[1, 0, 1, 0]",123,42.6,"27 Bikes, 88 Fire Extinguisher, 51 Cars, 16 Bikes",73,High
56:49:00,"[0, 1, 0, 0]",172,31.8,"11 Cars, 12 Cars, 17 Cars",84,High
56:50:00,"[1, 1, 1, 1]",85,37.7,"58 Fire Extinguisher, 81 Trucks, 21 Patrol",43,Low
56:51:00,"[1, 1, 1, 1]",123,39.8,"78 Vans, 33 Patrol",51,Medium
56:52:00,"[0, 0, 1, 0]",118,22.4,"96 Bikes, 41 Cars, 71 Cars",62,Medium
56:53:00,"[1, 0, 0, 0]",142,36.3,"99 Patrol, 40 Vans, 18 Fire Extinguisher, 16 Trucks",76,High
56:54:00,"[1, 1, 1, 0]",107,41.3,"72 Cars, 94 Patrol, 18 Cars",40,Medium
56:55:00,"[0, 0, 0, 0]",136,25.0,"27 Cars, 80 Cars, 78 Cars, 26 Fire Extinguisher",51,Medium
56:56:00,"[1, 1, 0, 1]",68,43.4,"60 Bikes, 39 Trucks, 54 Fire Extinguisher",40,Low
56:57:00,"[1, 1, 0, 1]",192,37.5,"41 Vans, 13 Trucks, 96 Fire Extinguisher, 40 Ambulance",81,High
56:58:00,"[0, 1, 1, 0]",58,48.6,"50 Fire Extinguisher, 89 Vans, 65 Fire Extinguisher",88,High
56:59:00,"[1, 1, 1, 0]",87,21.3,"96 Fire Extinguisher, 46 Trucks, 38 Bikes",45,Low
57:00:00,"[1, 0, 1, 1]",65,28.0,"64 Ambulance, 30 Vans",63,Medium
57:01:00,"[0, 1, 0, 1]",67,38.0,"50 Vans, 88 Cars, 15 Patrol",60,Medium
57:02:00,"[1, 0, 1, 1]",152,28.9,"68 Bikes, 56 Cars, 93 Vans, 25 Patrol",30,Medium
57:03:00,"[1, 1, 1, 1]",121,41.4,"39 Cars, 11 Patrol, 18 Ambulance",75,High
57:04:00,"[0, 0, 1, 1]",161,42.8,"35 Bikes, 94 Vans, 68 Bikes, 59 Cars",56,Medium
57:05:00,"[1, 0, 0, 0]",184,23.1,"34 Vans, 56 Trucks, 59 Trucks, 35 Vans",36,Medium
57:06:00,"[1, 0, 1, 1]",85,35.4,"43 Ambulance, 69 Fire Extinguisher, 69 Ambulance, 31 Patrol",40,Low
57:07:00,"[1, 0, 1, 1]",166,35.3,"24 Trucks, 68 Vans",47,Medium
57:08:00,"[1, 1, 1, 1]",132,31.1,"73 Ambulance, 54 Cars, 45 Ambulance",76,High
57:09:00,"[0, 0, 1, 1]",71,48.0,"21 Fire Extinguisher, 59 Fire Extinguisher, 90 Fire Extinguisher, 89 Vans",62,Medium
57:10:00,"[0, 1, 0, 0]",133,44.8,"82 Bikes, 87 Bikes, 75 Trucks",66,Medium
57:11:00,"[1, 0, 1, 0]",82,40.9,"49 Patrol, 19 Vans, 11 Trucks, 50 Bikes",78,High
57:12:00,"[0, 1, 1, 0]",194,41.4,"97 Patrol, 38 Cars, 92 Bikes, 83 Fire Extinguisher",79,High
57:13:00,"[0, 0, 0, 0]",189,33.9,"13 Fire Extinguisher, 87 Bikes, 75 Trucks",45,Medium
57:14:00,"[0, 0, 0, 1]",160,47.6,"26 Ambulance, 80 Bikes, 51 Trucks, 18 Patrol",74,High
57:15:00,"[0, 0, 0, 0]",133,40.8,"18 Patrol, 12 Patrol, 75 Patrol",83,High
57:16:00,"[1, 1, 1, 0]",102,41.9,"15 Ambulance, 83 Vans, 54 Ambulance",53,Medium
57:17:00,"[0, 0, 0, 0]",57,45.9,"84 Bikes, 14 Vans, 34 Cars, 82 Cars",30,Low
57:18:00,"[0, 0, 1, 0]",197,28.2,"38 Fire Extinguisher, 79 Bikes",51,Medium
57:19:00,"[1, 1, 1, 0]",76,44.2,"42 Bikes, 62 Patrol, 47 Bikes",80,High
57:20:00,"[1, 0, 0, 1]",139,25.9,"97 Ambulance, 27 Cars, 63 Vans",58,Medium
57:21:00,"[1, 0, 0, 0]",192,30.4,"85 Trucks, 23 Vans, 18 Ambulance, 98 Patrol",44,Medium
57:22:00,"[0, 1, 1, 0]",149,30.1,"17 Ambulance, 35 Patrol, 36 Vans, 11 Fire Extinguisher",66,Medium
57:23:00,"[0, 1, 0, 0]",165,49.4,"55 Fire Extinguisher, 26 Cars, 18 Patrol, 61 Fire Extinguisher",31,Medium
57:24:00,"[1, 1, 0, 1]",182,45.7,"88 Cars, 45 Patrol, 39 Trucks",52,Medium
57:25:00,"[1, 0, 0, 1]",83,41.0,"29 Fire Extinguisher, 74 Bikes, 14 Vans, 70 Cars",34,Low
57:26:00,"[1, 0, 0, 0]",86,41.8,"29 Patrol, 50 Vans, 59 Fire Extinguisher, 24 Trucks",62,Medium
57:27:00,"[1, 0, 0, 0]",123,36.9,"21 Ambulance, 37 Vans, 98 Trucks",73,High
57:28:00,"[0, 0, 1, 0]",51,48.4,"59 Vans, 67 Trucks, 70 Vans, 94 Cars",39,Low
57:29:00,"[0, 0, 0, 0]",124,34.9,"89 Cars, 69 Fire Extinguisher",74,High
57:30:00,"[1, 0, 1, 1]",60,31.4,"58 Cars, 58 Patrol",45,Low
57:31:00,"[0, 1, 1, 0]",157,24.9,"45 Patrol, 84 Trucks",70,High
57:32:00,"[0, 0, 0, 0]",71,43.6,"41 Vans, 90 Trucks",40,Low
57:33:00,"[0, 0, 1, 1]",101,42.0,"61 Ambulance, 80 Fire Extinguisher",76,High
57:34:00,"[0, 0, 0, 0]",99,31.5,"12 Ambulance, 19 Ambulance, 77 Fire Extinguisher",46,Low
57:35:00,"[1, 0, 0, 1]",51,20.8,"63 Fire Extinguisher, 25 Vans, 49 Trucks",69,Medium
57:36:00,"[1, 1, 0, 0]",82,45.2,"13 Patrol, 33 Bikes",67,Medium
57:37:00,"[1, 1, 1, 0]",130,20.3,"41 Trucks, 62 Cars",59,Medium
57:38:00,"[0, 1, 0, 0]",129,41.1,"45 Cars, 95 Ambulance, 26 Vans",74,High
57:39:00,"[0, 1, 0, 1]",115,49.1,"60 Ambulance, 27 Vans, 23 Cars, 36 Cars",58,Medium
57:40:00,"[1, 0, 1, 0]",106,33.1,"15 Cars, 62 Fire Extinguisher, 18 Bikes, 62 Bikes",69,Medium
57:41:00,"[1, 0, 0, 1]",159,27.0,"53 Ambulance, 13 Fire Extinguisher, 93 Ambulance, 13 Bikes",78,High
57:42:00,"[1, 0, 1, 1]",197,41.1,"73 Vans, 22 Bikes",60,Medium
57:43:00,"[0, 0, 1, 0]",77,44.5,"88 Cars, 14 Trucks, 58 Ambulance",73,High
57:44:00,"[1, 0, 0, 1]",189,36.4,"75 Trucks, 85 Cars, 87 Trucks, 18 Bikes",42,Medium
57:45:00,"[0, 0, 1, 1]",176,49.0,"27 Patrol, 99 Trucks, 88 Cars",53,Medium
57:46:00,"[1, 0, 0, 0]",130,21.6,"83 Patrol, 88 Ambulance, 30 Patrol",49,Medium
57:47:00,"[0, 0, 0, 1]",101,35.1,"94 Patrol, 60 Bikes, 84 Vans, 92 Cars",61,Medium
57:48:00,"[1, 1, 0, 1]",97,41.6,"72 Bikes, 87 Ambulance, 97 Cars",75,High
57:49:00,"[0, 1, 0, 0]",154,45.9,"78 Patrol, 45 Trucks, 36 Bikes",47,Medium
